number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon,win3,win2,win1,avg3,avg2,avg1
277,2,600,2219.0,2332.3741007194244,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
278,3,250,2218.0,2324.9103942652328,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
279,3,400,2217.5,2318.035714285714,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
280,2,1250,2159.5,2314.23487544484,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
281,2,1100,2168.0,2309.9290780141846,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
282,2,1150,2177.0,2305.8303886925796,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
283,0,5950,2229.5,2318.6619718309857,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
284,0,6100,2291.0,2331.9298245614036,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
285,3,400,2285.0,2325.1748251748254,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
286,3,800,2289.0,2319.8606271777003,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
287,0,5800,2345.0,2331.9444444444443,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
288,3,-300,2335.0,2322.8373702422145,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
289,3,50,2331.0,2315.0,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
290,2,600,2330.5,2309.106529209622,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
291,0,6700,2392.5,2324.1438356164385,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
292,2,300,2334.0,2317.235494880546,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
293,2,-300,2322.0,2308.3333333333335,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
294,0,7100,2322.0,2324.576271186441,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
295,0,7550,2391.5,2342.2297297297296,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
296,2,1250,2332.5,2338.5521885521885,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
297,0,6850,2396.0,2353.691275167785,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
298,2,900,2397.5,2348.829431438127,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
299,0,6750,2469.5,2363.5,1,32.0,25.0,32.0,2790.5,2367.0,2731.0
300,0,6800,2530.5,2378.2392026578073,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
301,2,900,2533.5,2373.344370860927,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
302,0,7500,2537.5,2390.2640264026404,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
303,3,950,2538.0,2385.5263157894738,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
304,3,100,2538.0,2378.032786885246,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
305,3,750,2534.0,2372.7124183006536,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
306,3,-450,2515.5,2363.5179153094464,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
307,2,-150,2504.5,2355.3571428571427,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
308,0,7000,2574.0,2370.3883495145633,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
309,0,7150,2644.5,2385.8064516129034,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
310,2,700,2656.5,2380.385852090032,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
311,3,800,2666.5,2375.3205128205127,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
312,2,300,2661.5,2368.6900958466454,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
313,0,7150,2723.0,2383.917197452229,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
314,0,7000,2785.5,2398.5714285714284,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
315,2,750,2786.0,2393.3544303797466,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
316,0,7200,2852.5,2408.5173501577287,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
317,2,900,2857.0,2403.7735849056603,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
318,3,700,2854.5,2398.432601880878,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
319,0,6400,2855.5,2410.9375,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
320,2,1400,2800.0,2407.7881619937693,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
321,3,600,2805.5,2402.1739130434785,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
322,0,7050,2874.5,2416.56346749226,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
323,2,150,2868.5,2409.567901234568,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
324,0,7750,2939.0,2426.0,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
325,3,500,2942.5,2420.0920245398775,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
326,2,750,2944.5,2414.9847094801225,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
327,2,1550,2948.5,2412.3475609756097,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
328,2,750,2889.0,2407.2948328267476,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
329,3,600,2891.0,2401.818181818182,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
330,2,900,2897.5,2397.2809667673714,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
331,2,-200,2890.0,2389.4578313253014,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
332,3,900,2902.0,2384.984984984985,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
333,0,6650,2965.0,2397.754491017964,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
334,0,6700,3024.0,2410.597014925373,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
335,0,7500,3097.5,2425.7440476190477,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
336,3,850,3108.5,2421.0682492581604,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
337,2,-50,3040.0,2413.757396449704,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
338,2,200,2976.0,2407.227138643068,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
339,2,-350,2969.5,2399.1176470588234,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
340,0,6750,3029.5,2411.876832844575,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
341,2,900,3029.0,2407.4561403508774,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
342,0,6600,3089.0,2419.679300291545,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
343,0,7350,3095.5,2434.0116279069766,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
344,2,700,3038.0,2428.985507246377,1,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
345,3,750,2971.5,2424.1329479768788,0.9998,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
346,2,100,2977.5,2417.435158501441,0.9996,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
347,0,6800,2977.0,2430.0287356321837,0.9994000000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
348,3,200,2970.5,2423.6389684813753,0.9992000000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
349,2,150,2899.0,2417.1428571428573,0.9990000000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
350,0,6850,2949.0,2429.77207977208,0.9988000000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
351,2,700,2891.0,2424.8579545454545,0.9986000000000002,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
352,3,600,2830.5,2419.6883852691217,0.9984000000000002,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
353,2,700,2769.5,2414.830508474576,0.9982000000000002,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
354,2,250,2699.5,2408.7323943661972,0.9980000000000002,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
355,2,700,2707.5,2403.932584269663,0.9978000000000002,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
356,3,-200,2636.0,2396.638655462185,0.9976000000000003,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
357,3,550,2573.0,2391.4804469273745,0.9974000000000003,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
358,2,-200,2504.5,2384.261838440111,0.9972000000000003,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
359,0,6850,2566.5,2396.6666666666665,0.9970000000000003,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
360,0,7050,2634.0,2409.556786703601,0.9968000000000004,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
361,2,950,2644.5,2405.524861878453,0.9966000000000004,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
362,3,-400,2637.5,2397.7961432506886,0.9964000000000004,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
363,2,950,2569.5,2393.8186813186812,0.9962000000000004,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
364,2,250,2565.0,2387.945205479452,0.9960000000000004,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
365,0,6600,2563.5,2399.4535519125684,0.9958000000000005,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
366,3,150,2496.0,2393.324250681199,0.9956000000000005,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
367,0,6550,2561.0,2404.6195652173915,0.9954000000000005,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
368,2,650,2558.0,2399.8644986449863,0.9952000000000005,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
369,0,6500,2553.5,2410.945945945946,0.9950000000000006,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
370,0,7050,2554.5,2423.4501347708897,0.9948000000000006,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
371,3,950,2558.0,2419.489247311828,0.9946000000000006,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
372,0,7000,2620.5,2431.769436997319,0.9944000000000006,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
373,3,200,2612.0,2425.8021390374333,0.9942000000000006,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
374,3,700,2610.0,2421.2,0.9940000000000007,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
375,0,6700,2674.5,2432.5797872340427,0.9938000000000007,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
376,0,7100,2739.5,2444.9602122015917,0.9936000000000007,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
377,3,750,2741.0,2440.4761904761904,0.9934000000000007,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
378,3,150,2740.0,2434.4327176781003,0.9932000000000007,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
379,0,7150,2807.5,2446.842105263158,0.9930000000000008,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
380,3,1150,2806.5,2443.438320209974,0.9928000000000008,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
381,2,1300,2808.5,2440.4450261780103,0.9926000000000008,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
382,3,650,2803.5,2435.770234986945,0.9924000000000008,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
383,3,1150,2755.5,2432.421875,0.9922000000000009,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
384,2,700,2701.5,2427.9220779220777,0.9920000000000009,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
385,0,6950,2767.0,2439.6373056994817,0.9918000000000009,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
386,3,-50,2758.5,2433.2041343669252,0.9916000000000009,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
387,3,450,2705.0,2428.092783505155,0.991400000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
388,3,450,2712.5,2423.007712082262,0.991200000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
389,2,550,2717.5,2418.2051282051284,0.991000000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
390,3,500,2716.5,2413.299232736573,0.990800000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
391,2,500,2654.5,2408.418367346939,0.990600000000001,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
392,2,750,2659.0,2404.1984732824426,0.9904000000000011,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
393,0,7200,2734.0,2416.3705583756346,0.9902000000000011,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
394,2,1000,2673.0,2412.784810126582,0.9900000000000011,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
395,3,300,2600.5,2407.449494949495,0.9898000000000011,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
396,3,450,2592.5,2402.5188916876573,0.9896000000000011,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
397,2,700,2531.0,2398.241206030151,0.9894000000000012,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
398,0,6800,2590.0,2409.2731829573936,0.9892000000000012,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
399,3,700,2529.5,2405.0,0.9890000000000012,31.0,28.999999999999996,35.0,2795.5,2607.5,3128.0
400,2,300,2464.5,2399.7506234413963,0.9888000000000012,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
401,0,7150,2527.0,2411.5671641791046,0.9886000000000013,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
402,0,6250,2514.5,2421.091811414392,0.9884000000000013,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
403,2,-600,2499.0,2413.6138613861385,0.9882000000000013,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
404,2,1500,2513.0,2411.358024691358,0.9880000000000013,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
405,0,6900,2574.5,2422.4137931034484,0.9878000000000013,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
406,0,6950,2648.5,2433.5380835380834,0.9876000000000014,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
407,3,600,2656.0,2429.044117647059,0.9874000000000014,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
408,3,800,2594.0,2425.0611246943763,0.9872000000000014,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
409,2,850,2531.0,2421.2195121951218,0.9870000000000014,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
410,0,7000,2594.0,2432.360097323601,0.9868000000000015,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
411,2,650,2592.5,2428.0339805825242,0.9866000000000015,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
412,3,150,2591.0,2422.5181598062954,0.9864000000000015,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
413,0,6300,2582.5,2431.8840579710145,0.9862000000000015,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
414,3,400,2516.5,2426.987951807229,0.9860000000000015,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
415,3,900,2518.0,2423.3173076923076,0.9858000000000016,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
416,2,550,2451.5,2418.8249400479617,0.9856000000000016,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
417,2,850,2451.0,2415.0717703349283,0.9854000000000016,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
418,3,250,2446.5,2409.9045346062053,0.9852000000000016,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
419,0,5900,2441.5,2418.214285714286,0.9850000000000017,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
420,3,900,2436.5,2414.608076009501,0.9848000000000017,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
421,3,1250,2443.0,2411.8483412322275,0.9846000000000017,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
422,3,600,2378.5,2407.565011820331,0.9844000000000017,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
423,3,850,2385.5,2403.8915094339623,0.9842000000000017,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
424,3,700,2315.0,2399.8823529411766,0.9840000000000018,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
425,3,400,2314.0,2395.18779342723,0.9838000000000018,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
426,3,100,2307.5,2389.8126463700232,0.9836000000000018,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
427,2,800,2300.0,2386.0981308411215,0.9834000000000018,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
428,2,150,2294.0,2380.885780885781,0.9832000000000019,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
429,2,1200,2300.0,2378.139534883721,0.9830000000000019,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
430,0,7100,2362.0,2389.0951276102087,0.9828000000000019,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
431,3,1200,2376.0,2386.3425925925926,0.9826000000000019,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
432,0,6400,2431.0,2395.612009237875,0.9824000000000019,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
433,2,350,2368.0,2390.8986175115206,0.982200000000002,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
434,0,7200,2373.0,2401.9540229885056,0.982000000000002,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
435,3,350,2301.5,2397.2477064220184,0.981800000000002,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
436,3,750,2300.5,2393.478260869565,0.981600000000002,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
437,3,-400,2297.0,2387.1004566210045,0.981400000000002,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
438,0,7300,2368.0,2398.2915717539863,0.9812000000000021,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
439,2,50,2372.0,2392.9545454545455,0.9810000000000021,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
440,2,900,2313.5,2389.5691609977325,0.9808000000000021,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
441,3,800,2312.5,2385.972850678733,0.9806000000000021,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
442,0,6550,2312.0,2395.372460496614,0.9804000000000022,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
443,3,550,2244.0,2391.2162162162163,0.9802000000000022,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
444,0,6800,2305.0,2401.123595505618,0.9800000000000022,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
445,3,1300,2310.5,2398.654708520179,0.9798000000000022,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
446,2,500,2314.5,2394.407158836689,0.9796000000000022,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
447,0,6350,2310.0,2403.2366071428573,0.9794000000000023,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
448,0,7600,2384.0,2414.8106904231627,0.9792000000000023,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
449,3,350,2386.0,2410.222222222222,0.9790000000000023,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
450,0,6750,2385.0,2419.8447893569846,0.9788000000000023,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
451,0,6950,2447.5,2429.8672566371683,0.9786000000000024,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
452,2,500,2446.5,2425.60706401766,0.9784000000000024,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
453,2,850,2448.0,2422.136563876652,0.9782000000000024,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
454,3,500,2450.5,2417.912087912088,0.9780000000000024,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
455,0,7750,2521.0,2429.6052631578946,0.9778000000000024,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
456,2,150,2524.5,2424.617067833698,0.9776000000000025,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
457,3,550,2524.5,2420.524017467249,0.9774000000000025,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
458,0,6900,2595.5,2430.2832244008714,0.9772000000000025,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
459,2,1000,2537.0,2427.1739130434785,0.9770000000000025,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
460,2,900,2475.5,2423.861171366594,0.9768000000000026,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
461,0,6900,2535.0,2433.5497835497836,0.9766000000000026,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
462,3,1200,2551.0,2430.8855291576674,0.9764000000000026,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
463,3,150,2543.0,2425.969827586207,0.9762000000000026,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
464,0,6650,2607.0,2435.05376344086,0.9760000000000026,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
465,3,800,2549.0,2431.5450643776826,0.9758000000000027,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
466,3,700,2554.5,2427.8372591006423,0.9756000000000027,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
467,3,1250,2501.5,2425.3205128205127,0.9754000000000027,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
468,0,7300,2568.0,2435.714285714286,0.9752000000000027,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
469,0,7500,2578.0,2446.4893617021276,0.9750000000000028,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
470,0,6700,2574.5,2455.52016985138,0.9748000000000028,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
471,2,-250,2562.5,2449.7881355932204,0.9746000000000028,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
472,3,850,2501.0,2446.4059196617336,0.9744000000000028,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
473,2,-200,2497.0,2440.8227848101264,0.9742000000000028,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
474,3,1100,2501.0,2438.0,0.9740000000000029,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
475,0,6650,2500.5,2446.8487394957983,0.9738000000000029,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
476,0,6350,2493.0,2455.0314465408806,0.9736000000000029,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
477,3,200,2487.5,2450.313807531381,0.9734000000000029,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
478,3,400,2490.0,2446.0334029227556,0.973200000000003,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
479,2,650,2425.0,2442.2916666666665,0.973000000000003,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
480,3,500,2418.5,2438.253638253638,0.972800000000003,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
481,0,6350,2469.0,2446.369294605809,0.972600000000003,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
482,3,100,2463.5,2441.5113871635613,0.972400000000003,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
483,0,7250,2524.5,2451.4462809917354,0.9722000000000031,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
484,2,50,2518.0,2446.494845360825,0.9720000000000031,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
485,0,7050,2519.0,2455.9670781893005,0.9718000000000031,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
486,0,7100,2590.5,2465.5030800821355,0.9716000000000031,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
487,2,300,2589.0,2461.065573770492,0.9714000000000031,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
488,0,6500,2649.5,2469.325153374233,0.9712000000000032,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
489,2,500,2649.0,2465.3061224489797,0.9710000000000032,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
490,2,950,2653.5,2462.2199592668026,0.9708000000000032,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
491,0,6900,2717.5,2471.2398373983738,0.9706000000000032,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
492,0,6700,2777.0,2479.817444219067,0.9704000000000033,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
493,0,5600,2761.0,2486.1336032388663,0.9702000000000033,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
494,2,450,2755.5,2482.020202020202,0.9700000000000033,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
495,2,1150,2764.0,2479.3346774193546,0.9698000000000033,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
496,0,7500,2834.5,2489.43661971831,0.9696000000000033,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
497,2,950,2837.0,2486.3453815261046,0.9694000000000034,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
498,0,7300,2842.0,2495.991983967936,0.9692000000000034,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
499,0,6700,2902.0,2504.4,0.9690000000000034,36.0,26.0,28.000000000000004,3366.0,2357.0,2651.5
500,0,7200,2971.0,2513.77245508982,0.9688000000000034,35.0,24.0,32.0,3438.0,2426.0,3071.5
501,3,600,2905.5,2509.96015936255,0.9686000000000035,35.0,24.0,32.0,3438.0,2426.0,3071.5
502,2,-150,2841.5,2504.671968190855,0.9684000000000035,35.0,24.0,32.0,3438.0,2426.0,3071.5
503,2,1050,2858.0,2501.785714285714,0.9682000000000035,35.0,24.0,32.0,3438.0,2426.0,3071.5
504,3,500,2848.0,2497.8217821782177,0.9680000000000035,35.0,24.0,32.0,3438.0,2426.0,3071.5
505,3,350,2782.5,2493.577075098814,0.9678000000000035,35.0,24.0,32.0,3438.0,2426.0,3071.5
506,0,7150,2784.5,2502.7613412228798,0.9676000000000036,35.0,24.0,32.0,3438.0,2426.0,3071.5
507,2,650,2785.0,2499.1141732283463,0.9674000000000036,35.0,24.0,32.0,3438.0,2426.0,3071.5
508,0,7300,2850.0,2508.546168958743,0.9672000000000036,35.0,24.0,32.0,3438.0,2426.0,3071.5
509,3,1500,2856.5,2506.5686274509803,0.9670000000000036,35.0,24.0,32.0,3438.0,2426.0,3071.5
510,0,7050,2857.0,2515.4598825831704,0.9668000000000037,35.0,24.0,32.0,3438.0,2426.0,3071.5
511,3,800,2858.5,2512.109375,0.9666000000000037,35.0,24.0,32.0,3438.0,2426.0,3071.5
512,2,400,2861.0,2507.992202729045,0.9664000000000037,35.0,24.0,32.0,3438.0,2426.0,3071.5
513,3,650,2804.5,2504.3774319066147,0.9662000000000037,35.0,24.0,32.0,3438.0,2426.0,3071.5
514,3,550,2806.0,2500.5825242718447,0.9660000000000037,35.0,24.0,32.0,3438.0,2426.0,3071.5
515,2,800,2805.0,2497.2868217054265,0.9658000000000038,35.0,24.0,32.0,3438.0,2426.0,3071.5
516,3,900,2808.5,2494.1972920696326,0.9656000000000038,35.0,24.0,32.0,3438.0,2426.0,3071.5
517,3,450,2804.5,2490.2509652509652,0.9654000000000038,35.0,24.0,32.0,3438.0,2426.0,3071.5
518,2,1950,2821.5,2489.2100192678226,0.9652000000000038,35.0,24.0,32.0,3438.0,2426.0,3071.5
519,0,6800,2830.5,2497.5,0.9650000000000039,35.0,24.0,32.0,3438.0,2426.0,3071.5
