number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon 
3268,2,1300,2292.0,2140.302844906699,0.40840000000006516
3269,3,450,2289.0,2139.7859327217125,0.4082000000000652
3270,2,100,2282.0,2139.162335677163,0.4080000000000652
3271,1,800,2277.5,2138.7530562347188,0.4078000000000652
3272,3,-150,2267.5,2138.0537732966695,0.40760000000006524
3273,2,-600,2269.5,2137.2174709835062,0.40740000000006527
3274,3,-400,2262.5,2136.442748091603,0.4072000000000653
3275,3,-900,2183.5,2135.5158730158732,0.4070000000000653
3276,0,6350,2237.5,2136.801953005798,0.40680000000006533
3277,0,6950,2304.5,2138.2702867602197,0.40660000000006535
3278,1,550,2242.5,2137.7859103385176,0.4064000000000654
3279,0,6800,2242.5,2139.2073170731705,0.4062000000000654
3280,0,6500,2306.0,2140.536421822615,0.4060000000000654
3281,3,-1500,2289.0,2139.427178549665,0.40580000000006544
3282,0,7050,2290.0,2140.9229363387144,0.40560000000006546
3283,1,250,2293.0,2140.347137637028,0.4054000000000655
3284,1,100,2288.0,2139.72602739726,0.4052000000000655
3285,3,550,2283.5,2139.2422398052345,0.40500000000006553
3286,0,7100,2349.5,2140.751445086705,0.40480000000006555
3287,2,-100,2281.5,2140.0699513381996,0.4046000000000656
3288,2,350,2279.5,2139.5256916996045,0.4044000000000656
3289,3,350,2282.5,2138.9817629179333,0.4042000000000656
3290,2,500,2281.0,2138.483743542996,0.40400000000006564
3291,3,450,2281.0,2137.970838396112,0.40380000000006566
3292,3,500,2225.0,2137.4734284846645,0.4036000000000657
3293,1,400,2227.0,2136.945962355798,0.4034000000000657
3294,0,6350,2284.0,2138.224582701062,0.40320000000006573
3295,0,7150,2349.5,2139.7451456310678,0.40300000000006575
3296,0,6500,2410.0,2141.067637245981,0.40280000000006577
3297,1,850,2426.0,2140.676167374166,0.4026000000000658
3298,0,7000,2486.5,2142.149136101849,0.4024000000000658
3299,3,50,2488.5,2141.5151515151515,0.40220000000006584
3300,2,100,2423.0,2140.896697970312,0.40200000000006586
3301,0,6650,2419.0,2142.262265293761,0.4018000000000659
3302,1,300,2422.5,2141.70451105056,0.4016000000000659
3303,1,100,2415.0,2141.0865617433415,0.4014000000000659
3304,1,100,2407.0,2140.4689863842664,0.40120000000006595
3305,1,1100,2354.5,2140.1542649727767,0.40100000000006597
3306,3,550,2351.5,2139.673420018143,0.400800000000066
3307,3,50,2345.0,2139.0417170495766,0.400600000000066
3308,0,6950,2406.5,2140.4956180114837,0.40040000000006604
3309,0,6750,2478.0,2141.8882175226586,0.40020000000006606
3310,0,7100,2536.5,2143.3856840833587,0.4000000000000661
3311,0,7100,2539.0,2144.8822463768115,0.3998000000000661
3312,3,450,2548.0,2144.370661032297,0.3996000000000661
3313,0,6850,2542.5,2145.7905853952925,0.39940000000006615
3314,0,7700,2627.0,2147.4660633484164,0.39920000000006617
3315,0,6650,2623.5,2148.8238841978286,0.3990000000000662
3316,3,850,2625.0,2148.432318359964,0.3988000000000662
3317,0,6500,2688.5,2149.7438215792645,0.39860000000006623
3318,3,600,2690.5,2149.276890629708,0.39840000000006626
3319,1,200,2620.5,2148.6897590361446,0.3982000000000663
3320,1,600,2633.0,2148.2234266787113,0.3980000000000663
3321,2,700,2634.0,2147.787477423239,0.3978000000000663
3322,2,-1950,2603.5,2146.5543183869995,0.39760000000006634
3323,2,-250,2524.5,2145.8333333333335,0.39740000000006637
3324,3,1200,2524.5,2145.5488721804513,0.3972000000000664
3325,3,-100,2455.0,2144.8737221888155,0.3970000000000664
3326,3,150,2445.5,2144.274120829576,0.39680000000006643
3327,1,850,2382.0,2143.885216346154,0.39660000000006645
3328,3,1100,2379.5,2143.571643136077,0.3964000000000665
3329,3,900,2386.5,2143.198198198198,0.3962000000000665
3330,2,50,2392.5,2142.5697988592015,0.3960000000000665
3331,1,550,2397.5,2142.091836734694,0.39580000000006654
3332,3,850,2334.0,2141.7041704170415,0.39560000000006657
3333,0,7100,2336.5,2143.1913617276546,0.3954000000000666
3334,1,700,2342.5,2142.7586206896553,0.3952000000000666
3335,3,150,2340.0,2142.1612709832134,0.39500000000006663
3336,2,-400,2271.0,2141.399460593347,0.39480000000006665
3337,1,550,2272.5,2140.922708208508,0.3946000000000667
3338,0,6350,2272.0,2142.1832884097034,0.3944000000000667
3339,3,250,2214.5,2141.6167664670656,0.3942000000000667
3340,2,550,2218.5,2141.140377132595,0.39400000000006674
3341,0,7300,2283.5,2142.6840215439856,0.39380000000006676
3342,1,-450,2268.0,2141.9084654501944,0.3936000000000668
3343,0,7150,2270.5,2143.406100478469,0.3934000000000668
3344,1,950,2277.0,2143.04932735426,0.39320000000006683
3345,2,-650,2272.0,2142.2145845786013,0.39300000000006685
3346,0,7100,2340.0,2143.6958470271884,0.3928000000000669
3347,3,-700,2263.0,2142.8464755077657,0.3926000000000669
3348,3,600,2271.0,2142.3857868020305,0.3924000000000669
3349,1,700,2208.5,2141.955223880597,0.39220000000006694
3350,2,300,2206.0,2141.405550581916,0.39200000000006696
3351,2,250,2206.5,2140.8412887828163,0.391800000000067
3352,0,6900,2269.0,2142.2606620936476,0.391600000000067
3353,2,500,2267.5,2141.7710196779963,0.391400000000067
3354,3,1000,2272.0,2141.430700447094,0.39120000000006705
3355,0,6400,2328.0,2142.699642431466,0.39100000000006707
3356,0,6900,2390.0,2144.1167709264223,0.3908000000000671
3357,2,850,2332.0,2143.731387730792,0.3906000000000671
3358,1,-1500,2245.0,2142.64662101816,0.39040000000006714
3359,2,750,2183.5,2142.2321428571427,0.39020000000006716
3360,2,1300,2201.0,2141.9815531091936,0.3900000000000672
3361,3,250,2123.5,2141.418798334325,0.3898000000000672
3362,2,950,2065.0,2141.064525721082,0.3896000000000672
3363,0,7250,2137.0,2142.5832342449467,0.38940000000006725
3364,0,5650,2186.0,2143.625557206538,0.38920000000006727
3365,1,1200,2192.5,2143.3452168746285,0.3890000000000673
3366,2,850,2205.0,2142.961092961093,0.3888000000000673
3367,3,650,2206.5,2142.5178147268407,0.38860000000006734
3368,0,6900,2262.5,2143.9299495399227,0.38840000000006736
3369,1,700,2265.0,2143.5014836795253,0.3882000000000674
3370,0,6150,2325.5,2144.690002966479,0.3880000000000674
3371,2,300,2320.5,2144.1429418742587,0.3878000000000674
3372,1,950,2331.5,2143.788911947821,0.38760000000006745
3373,0,5850,2396.0,2144.8873740367517,0.38740000000006747
3374,2,950,2409.5,2144.5333333333333,0.3872000000000675
3375,2,1100,2429.5,2144.223933649289,0.3870000000000675
3376,1,500,2371.0,2143.7370447142434,0.38680000000006753
3377,2,650,2308.0,2143.2948490230906,0.38660000000006756
3378,0,7050,2373.0,2144.7469665581534,0.3864000000000676
3379,2,600,2311.0,2144.2899408284025,0.3862000000000676
3380,2,950,2255.5,2143.936705116829,0.3860000000000676
3381,1,1650,2287.0,2143.790656416322,0.38580000000006764
3382,3,1400,2230.5,2143.5707951522318,0.38560000000006767
3383,2,200,2230.0,2142.996453900709,0.3854000000000677
3384,0,7000,2299.0,2144.431314623338,0.3852000000000677
3385,2,1150,2305.0,2144.137625516834,0.38500000000006773
3386,1,500,2239.0,2143.6521995866547,0.38480000000006775
3387,0,7100,2311.0,2145.1151121605667,0.3846000000000678
3388,1,300,2310.5,2144.5706698141043,0.3844000000000678
3389,0,7500,2382.0,2146.150442477876,0.3842000000000678
3390,0,6850,2445.5,2147.537599528163,0.38400000000006784
3391,2,1150,2452.5,2147.2435141509436,0.38380000000006786
3392,0,6350,2511.0,2148.4821691718244,0.3836000000000679
3393,1,-150,2505.5,2147.8049499116087,0.3834000000000679
3394,3,100,2443.0,2147.20176730486,0.38320000000006793
3395,0,5950,2431.0,2148.321554770318,0.38300000000006795
3396,1,800,2374.0,2147.924639387695,0.382800000000068
3397,1,1000,2375.5,2147.5868157739847,0.382600000000068
3398,0,6000,2365.5,2148.720211827008,0.382400000000068
3399,3,550,2370.5,2148.25,0.38220000000006804
3400,1,1400,2383.5,2148.029991179065,0.38200000000006806
3401,2,650,2323.5,2147.5896531452086,0.3818000000000681
3402,2,750,2328.0,2147.1789597414045,0.3816000000000681
3403,0,7250,2399.5,2148.678025851939,0.38140000000006813
3404,0,7150,2470.0,2150.1468428781204,0.38120000000006815
3405,2,500,2464.0,2149.6623605402233,0.3810000000000682
3406,1,600,2464.5,2149.2075139418844,0.3808000000000682
3407,3,-600,2458.0,2148.400821596244,0.3806000000000682
3408,0,6850,2457.0,2149.779994133177,0.38040000000006824
3409,3,1100,2400.5,2149.4721407624634,0.38020000000006826
3410,2,1100,2340.5,2149.164467897977,0.3800000000000683
3411,0,7000,2339.5,2150.586166471278,0.3798000000000683
3412,3,900,2344.0,2150.2197480222676,0.3796000000000683
3413,0,6500,2340.5,2151.493848857645,0.37940000000006835
3414,3,600,2269.5,2151.03953147877,0.37920000000006837
3415,2,50,2203.5,2150.4244730679156,0.3790000000000684
3416,1,750,2202.5,2150.014632718759,0.3788000000000684
3417,0,7000,2207.5,2151.4335868929197,0.37860000000006844
3418,1,900,2210.5,2151.0675636150922,0.37840000000006846
3419,3,-750,2201.0,2150.219298245614,0.3782000000000685
3420,3,-300,2192.0,2149.5030692779887,0.3780000000000685
3421,3,-300,2182.0,2148.7872589129165,0.3778000000000685
3422,0,6700,2268.5,2150.1168565585745,0.37760000000006855
3423,3,350,2274.5,2149.591121495327,0.37740000000006857
3424,0,6850,2331.0,2150.963503649635,0.3772000000000686
3425,2,100,2333.0,2150.3648569760653,0.3770000000000686
3426,2,200,2333.5,2149.795739714036,0.37680000000006864
3427,3,-300,2322.0,2149.0810968494748,0.37660000000006866
3428,2,550,2316.5,2148.6147564887724,0.3764000000000687
3429,0,6500,2372.5,2149.883381924198,0.3762000000000687
3430,1,600,2378.0,2149.431652579423,0.3760000000000687
3431,0,7100,2443.5,2150.874125874126,0.37580000000006875
3432,0,6750,2502.5,2152.213807165744,0.37560000000006877
3433,2,50,2432.0,2151.6016307513105,0.3754000000000688
3434,0,6850,2493.5,2152.9694323144104,0.3752000000000688
3435,0,7000,2562.0,2154.380093131548,0.37500000000006883
3436,2,200,2568.0,2153.811463485598,0.37480000000006886
3437,0,6400,2626.5,2155.046538685282,0.3746000000000689
3438,3,250,2565.5,2154.4925850537948,0.3744000000000689
3439,3,650,2569.5,2154.0552325581393,0.3742000000000689
3440,1,900,2573.0,2153.6907875617553,0.37400000000006894
3441,3,250,2502.5,2153.1377106333525,0.37380000000006897
3442,2,450,2511.5,2152.6430438571015,0.373600000000069
3443,0,6450,2504.5,2153.890824622532,0.373400000000069
3444,0,6950,2564.5,2155.2830188679245,0.37320000000006903
3445,2,-50,2570.5,2154.643064422519,0.37300000000006905
3446,3,600,2505.5,2154.1920510588916,0.3728000000000691
3447,0,7000,2582.5,2155.597447795824,0.3726000000000691
3448,2,800,2584.5,2155.204407074514,0.3724000000000691
3449,3,700,2584.5,2154.782608695652,0.37220000000006914
3450,1,500,2586.5,2154.303100550565,0.37200000000006916
3451,1,1200,2596.0,2154.026651216686,0.3718000000000692
3452,3,300,2530.0,2153.4897190848537,0.3716000000000692
3453,1,800,2533.0,2153.0978575564563,0.37140000000006923
3454,3,100,2524.0,2152.503617945007,0.37120000000006925
3455,3,800,2468.0,2152.1122685185187,0.3710000000000693
3456,2,-50,2398.5,2151.47526757304,0.3708000000000693
3457,1,1050,2400.5,2151.1567379988433,0.3706000000000693
3458,3,-250,2413.0,2150.4625614339407,0.37040000000006934
3459,1,-700,2398.5,2149.6387283236995,0.37020000000006936
3460,1,1000,2395.5,2149.3065587980354,0.3700000000000694
3461,3,500,2398.0,2148.8301559792026,0.3698000000000694
3462,1,750,2396.0,2148.4262200404273,0.36960000000006943
3463,0,6550,2389.0,2149.69688221709,0.36940000000006945
3464,0,6600,2398.5,2150.981240981241,0.3692000000000695
3465,0,6400,2450.5,2152.2071552221582,0.3690000000000695
3466,0,5900,2501.0,2153.2881453706373,0.3688000000000695
3467,2,750,2502.0,2152.883506343714,0.36860000000006954
3468,0,6850,2501.5,2154.237532430095,0.36840000000006956
3469,2,150,2496.0,2153.6599423631123,0.3682000000000696
3470,1,400,2438.5,2153.1547104580814,0.3680000000000696
3471,2,250,2438.0,2152.6065668202764,0.3678000000000696
3472,1,850,2437.0,2152.231500143968,0.36760000000006965
3473,3,250,2381.0,2151.683937823834,0.36740000000006967
3474,1,450,2376.0,2151.1942446043167,0.3672000000000697
3475,0,6800,2433.0,2152.53164556962,0.3670000000000697
3476,3,400,2432.0,2152.027610008628,0.36680000000006974
3477,2,-400,2421.5,2151.293847038528,0.36660000000006976
3478,2,-200,2349.0,2150.6179936763438,0.3664000000000698
3479,2,1000,2353.0,2150.287356321839,0.3662000000000698
3480,3,700,2350.5,2149.870726802643,0.3660000000000698
3481,1,350,2337.5,2149.3538196438826,0.36580000000006985
3482,2,-1000,2313.5,2148.4496124031007,0.36560000000006987
3483,0,6800,2379.5,2149.784730195178,0.3654000000000699
3484,2,750,2317.0,2149.3830703012914,0.3652000000000699
3485,0,7650,2382.0,2150.9609868043603,0.36500000000006994
3486,0,7000,2447.0,2152.3515916260394,0.36480000000006996
3487,1,350,2379.5,2151.8348623853212,0.36460000000007
3488,2,800,2384.5,2151.4474061335627,0.36440000000007
3489,1,700,2316.5,2151.0315186246416,0.36420000000007
3490,3,600,2254.0,2150.587224291034,0.36400000000007005
3491,1,750,2250.0,2150.1861397479956,0.36380000000007007
3492,2,650,2193.0,2149.7566561694816,0.3636000000000701
3493,2,900,2203.5,2149.398969662278,0.3634000000000701
3494,3,1050,2213.0,2149.0844062947067,0.36320000000007013
3495,1,1150,2165.0,2148.7986270022884,0.36300000000007016
3496,3,-100,2156.0,2148.1555619102087,0.3628000000000702
3497,2,650,2152.5,2147.7272727272725,0.3626000000000702
3498,1,500,2097.5,2147.256358959703,0.3624000000000702
3499,1,400,2096.0,2146.7571428571428,0.36220000000007024
3500,1,400,2086.0,2146.258211939446,0.36200000000007027
3501,2,550,2085.0,2145.8023986293547,0.3618000000000703
3502,3,700,2084.5,2145.3896660005707,0.3616000000000703
3503,2,1250,2024.5,2145.134132420091,0.36140000000007033
3504,1,700,1960.0,2144.7218259629103,0.36120000000007035
3505,3,1400,1969.0,2144.5094124358243,0.3610000000000704
3506,3,100,1964.0,2143.9264328485883,0.3608000000000704
3507,2,700,1977.0,2143.5148232611173,0.3606000000000704
3508,3,250,1911.0,2142.9752066115702,0.36040000000007044
3509,1,150,1901.5,2142.4074074074074,0.36020000000007046
3510,2,700,1897.5,2141.9965821703217,0.3600000000000705
3511,0,7300,1900.5,2143.465261958998,0.3598000000000705
3512,0,6950,1961.0,2144.8334756618274,0.35960000000007053
3513,1,100,1897.0,2144.2515651679,0.35940000000007055
3514,2,1550,1906.5,2144.082503556188,0.3592000000000706
3515,1,50,1906.5,2143.4869169510807,0.3590000000000706
3516,0,7000,1969.0,2144.8677850440718,0.3588000000000706
3517,0,6350,1962.5,2146.063104036384,0.35860000000007064
3518,3,1000,1963.5,2145.7374254049446,0.35840000000007066
3519,0,7400,2045.0,2147.2301136363635,0.3582000000000707
3520,1,600,2054.0,2146.790684464641,0.3580000000000707
3521,2,1000,2067.0,2146.465076660988,0.35780000000007073
3522,3,100,2001.0,2145.8841896111267,0.35760000000007075
3523,0,6800,2065.5,2147.204880817253,0.35740000000007077
3524,0,6500,2062.0,2148.4397163120566,0.3572000000000708
3525,3,650,2067.5,2148.0147475893364,0.3570000000000708
3526,3,650,2072.0,2147.5900198468953,0.35680000000007084
3527,2,750,2082.5,2147.1938775510203,0.35660000000007086
3528,1,650,2083.5,2146.769623122698,0.3564000000000709
3529,2,400,2022.5,2146.2747875354107,0.3562000000000709
3530,0,6900,2085.5,2147.6210705182666,0.3560000000000709
3531,3,500,2019.5,2147.154586636467,0.35580000000007095
3532,2,1150,1963.5,2146.872346447778,0.35560000000007097
3533,0,7200,2035.0,2148.30220713073,0.355400000000071
3534,3,1150,1978.0,2148.019801980198,0.355200000000071
3535,2,900,1917.0,2147.66685520362,0.35500000000007104
3536,2,650,1921.5,2147.2434266327396,0.35480000000007106
3537,1,-500,1852.5,2146.495195025438,0.3546000000000711
3538,1,350,1853.5,2145.9875671093528,0.3544000000000711
3539,1,300,1850.0,2145.4661016949153,0.3542000000000711
3540,0,6100,1902.0,2146.582886190342,0.35400000000007115
3541,3,200,1901.5,2146.0333145115756,0.35380000000007117
3542,3,1050,1907.5,2145.723962743438,0.3536000000000712
3543,1,450,1847.5,2145.245485327314,0.3534000000000712
3544,0,6800,1846.0,2146.558533145275,0.35320000000007123
3545,0,7300,1919.5,2148.0118443316414,0.35300000000007126
3546,3,1350,1927.0,2147.786862137017,0.3528000000000713
3547,3,-450,1852.5,2147.054678692221,0.3526000000000713
3548,0,6700,1911.5,2148.3375598760213,0.3524000000000713
3549,2,-300,1901.5,2147.6478873239435,0.35220000000007134
3550,1,600,1902.5,2147.212052942833,0.35200000000007137
3551,2,100,1891.5,2146.635698198198,0.3518000000000714
3552,3,900,1897.5,2146.2848297213623,0.3516000000000714
3553,1,600,1895.5,2145.849746764209,0.35140000000007143
3554,0,6500,1959.5,2147.074542897328,0.35120000000007146
3555,0,6500,2016.5,2148.2986501687287,0.3510000000000715
3556,3,700,2024.0,2147.891481585606,0.3508000000000715
3557,3,100,2014.5,2147.315907813378,0.3506000000000715
3558,3,800,2025.0,2146.937341949986,0.35040000000007154
3559,3,450,2036.5,2146.4606741573034,0.35020000000007157
3560,3,450,2031.0,2145.9842740803147,0.3500000000000716
3561,0,7250,2098.5,2147.4171813587873,0.3498000000000716
3562,1,700,2098.0,2147.010945832164,0.34960000000007163
3563,0,6400,2096.5,2148.2042648709316,0.34940000000007165
3564,0,6850,2099.0,2149.523141654979,0.3492000000000717
3565,1,1150,2046.5,2149.2428491306787,0.3490000000000717
3566,2,-250,1985.0,2148.5702270815814,0.3488000000000717
3567,3,150,1979.0,2148.0100896860986,0.34860000000007174
3568,2,800,1918.5,2147.6323900252173,0.34840000000007176
3569,0,7750,1994.5,2149.201680672269,0.3482000000000718
3570,3,1050,2001.0,2148.8938672640716,0.3480000000000718
3571,1,450,2003.0,2148.4182530795074,0.34780000000007183
3572,3,-250,1992.0,2147.7469913238174,0.34760000000007185
3573,2,1350,2003.0,2147.523782876329,0.3474000000000719
3574,0,6750,2066.0,2148.811188811189,0.3472000000000719
3575,2,-450,1993.5,2148.084451901566,0.3470000000000719
3576,0,6750,2057.0,2149.37098126922,0.34680000000007194
3577,0,6200,2123.0,2150.5030743432085,0.34660000000007196
3578,0,6500,2190.0,2151.718357082984,0.346400000000072
3579,0,7050,2250.5,2153.086592178771,0.346200000000072
3580,3,700,2250.5,2152.680815414689,0.346000000000072
3581,3,700,2254.0,2152.275265214964,0.34580000000007205
3582,1,1250,2276.5,2152.023444041306,0.34560000000007207
3583,1,950,2218.0,2151.688058035714,0.3454000000000721
3584,1,0,2210.5,2151.087866108787,0.3452000000000721
3585,0,6500,2199.0,2152.3006134969323,0.34500000000007214
3586,3,200,2131.0,2151.7563423473653,0.34480000000007216
3587,0,6900,2196.5,2153.0797101449275,0.3446000000000722
3588,2,850,2197.0,2152.716634159933,0.3444000000000722
3589,1,450,2194.5,2152.242339832869,0.3442000000000722
3590,0,6000,2248.5,2153.3138401559454,0.34400000000007225
3591,1,600,2247.0,2152.88140311804,0.34380000000007227
3592,3,650,2247.0,2152.4631227386585,0.3436000000000723
3593,1,750,2245.5,2152.072899276572,0.3434000000000723
3594,3,1300,2248.0,2151.835883171071,0.34320000000007234
3595,2,950,2246.0,2151.5016685205783,0.34300000000007236
3596,0,6250,2309.5,2152.641089797053,0.3428000000000724
3597,0,7200,2375.0,2154.0439132851584,0.3426000000000724
3598,0,6800,2438.0,2155.3348152264516,0.3424000000000724
3599,2,550,2439.5,2154.8888888888887,0.34220000000007245
3600,2,100,2436.5,2154.3182449319634,0.34200000000007247
3601,3,550,2436.5,2153.872848417546,0.3418000000000725
3602,1,750,2437.0,2153.4832084374134,0.3416000000000725
3603,2,400,2428.5,2152.99667036626,0.34140000000007253
3604,0,6700,2488.5,2154.257975034674,0.34120000000007256
3605,1,1450,2489.0,2154.0626733222407,0.3410000000000726
3606,0,6950,2557.5,2155.3922927640697,0.3408000000000726
3607,3,1600,2566.5,2155.2383592017736,0.3406000000000726
3608,3,250,2566.5,2154.710446106955,0.34040000000007264
3609,3,600,2571.0,2154.279778393352,0.34020000000007267
3610,0,7150,2635.5,2155.6632511769594,0.3400000000000727
3611,2,250,2565.0,2155.1356589147285,0.3398000000000727
3612,0,6900,2564.5,2156.448934403543,0.33960000000007273
3613,0,7150,2635.0,2157.830658550083,0.33940000000007275
3614,1,350,2623.0,2157.3305670816044,0.3392000000000728
3615,0,7100,2693.5,2158.6974557522126,0.3390000000000728
3616,2,850,2632.0,2158.3356372684543,0.3388000000000728
3617,0,6850,2637.0,2159.6323935876176,0.33860000000007284
3618,1,300,2630.0,2159.1185410334347,0.33840000000007286
3619,2,250,2558.5,2158.5911602209944,0.3382000000000729
3620,0,6800,2620.5,2159.872963269815,0.3380000000000729
3621,1,500,2615.5,2159.41468801767,0.33780000000007293
3622,2,-900,2605.5,2158.570245652774,0.33760000000007295
3623,3,-700,2530.5,2157.781456953642,0.337400000000073
3624,1,-50,2465.0,2157.1724137931033,0.337200000000073
3625,1,350,2462.0,2156.674020959735,0.337000000000073
3626,2,1550,2471.0,2156.506754893852,0.33680000000007304
3627,3,1550,2479.0,2156.3395810363836,0.33660000000007306
3628,1,400,2476.5,2155.855607605401,0.3364000000000731
3629,1,600,2478.5,2155.426997245179,0.3362000000000731
3630,0,6450,2474.0,2156.609749380336,0.33600000000007313
3631,1,-100,2468.0,2155.988436123348,0.33580000000007315
3632,1,0,2456.5,2155.3949903660887,0.3356000000000732
3633,3,50,2385.0,2154.8156301596036,0.3354000000000732
3634,1,800,2381.5,2154.442916093535,0.3352000000000732
3635,0,6850,2441.0,2155.7343234323434,0.33500000000007324
3636,0,6800,2502.5,2157.0112730272203,0.33480000000007326
3637,1,-100,2506.5,2156.390874106652,0.3346000000000733
3638,0,7200,2575.0,2157.776861775213,0.3344000000000733
3639,0,6750,2639.5,2159.0384615384614,0.3342000000000733
3640,0,6250,2641.0,2160.162043394672,0.33400000000007335
3641,2,200,2641.0,2159.623833058759,0.33380000000007337
3642,1,-250,2628.0,2158.9623936316225,0.3336000000000734
3643,0,6450,2688.0,2160.1399560922064,0.3334000000000734
3644,2,700,2627.0,2159.7393689986284,0.33320000000007344
3645,1,1250,2566.5,2159.4898518924847,0.33300000000007346
3646,2,650,2559.5,2159.075952837949,0.3328000000000735
3647,1,650,2570.5,2158.6622807017543,0.3326000000000735
3648,2,150,2505.0,2158.111811455193,0.3324000000000735
3649,1,200,2510.0,2157.5753424657532,0.33220000000007355
3650,1,1250,2516.5,2157.326759791838,0.33200000000007357
3651,3,1200,2527.5,2157.064622124863,0.3318000000000736
3652,1,0,2518.5,2156.474130851355,0.3316000000000736
3653,0,7300,2585.5,2157.881773399015,0.33140000000007364
3654,1,1100,2531.5,2157.592339261286,0.33120000000007366
3655,3,450,2471.0,2157.125273522976,0.3310000000000737
3656,0,7000,2534.0,2158.4495488105003,0.3308000000000737
3657,0,6950,2602.5,2159.7594313832697,0.3306000000000737
3658,2,850,2603.0,2159.401475813064,0.33040000000007375
3659,1,1200,2610.5,2159.1393442622953,0.33020000000007377
3660,0,6450,2670.5,2160.3113903305107,0.3300000000000738
3661,0,7100,2669.0,2161.660294920808,0.3298000000000738
3662,3,150,2663.5,2161.1111111111113,0.32960000000007383
3663,1,900,2608.5,2160.76692139738,0.32940000000007386
3664,1,450,2544.5,2160.300136425648,0.3292000000000739
3665,0,6400,2597.0,2161.4566284779053,0.3290000000000739
3666,0,6450,2664.0,2162.6261248977366,0.3288000000000739
3667,0,6500,2727.5,2163.808615049073,0.32860000000007394
3668,2,1200,2731.5,2163.5459253202507,0.32840000000007397
3669,0,6250,2716.5,2164.659400544959,0.328200000000074
3670,1,400,2710.0,2164.1786979024787,0.328000000000074
3671,3,150,2707.0,2163.630174291939,0.32780000000007403
3672,3,800,2717.5,2163.2589164170977,0.32760000000007405
3673,1,-1050,2693.5,2162.384322264562,0.3274000000000741
3674,2,300,2629.0,2161.877551020408,0.3272000000000741
3675,3,850,2642.0,2161.5206746463546,0.3270000000000741
3676,2,1150,2586.0,2161.2455806363882,0.32680000000007414
3677,1,800,2532.0,2160.8754758020664,0.32660000000007416
3678,3,-650,2460.5,2160.111443326991,0.3264000000000742
3679,2,-1350,2376.5,2159.157608695652,0.3262000000000742
3680,2,-1000,2359.5,2158.299375169791,0.32600000000007423
3681,1,700,2359.5,2157.9033134166216,0.32580000000007425
3682,0,7200,2419.0,2159.272332337768,0.3256000000000743
3683,0,7400,2483.5,2160.694896851249,0.3254000000000743
3684,0,7100,2554.5,2162.0352781546812,0.3252000000000743
3685,3,1200,2501.5,2161.7742810634836,0.32500000000007434
3686,3,700,2506.5,2161.3778139408732,0.32480000000007436
3687,3,100,2438.5,2160.8188720173534,0.3246000000000744
3688,3,750,2437.5,2160.436432637571,0.3244000000000744
3689,2,500,2438.0,2159.986449864499,0.32420000000007443
3690,0,6900,2447.0,2161.2706583581685,0.32400000000007445
3691,1,1150,2452.5,2160.996749729144,0.3238000000000745
3692,0,7050,2516.5,2162.320606552938,0.3236000000000745
3693,2,50,2509.5,2161.7487818083378,0.3234000000000745
3694,1,1100,2507.5,2161.4614343707713,0.32320000000007454
3695,1,-700,2491.0,2160.6872294372292,0.32300000000007456
3696,3,250,2431.0,2160.170408439275,0.3228000000000746
3697,2,950,2368.5,2159.843158464035,0.3226000000000746
3698,0,7100,2371.5,2161.1786969451205,0.3224000000000746
3699,2,700,2373.0,2160.7837837837837,0.32220000000007465
3700,1,650,2378.5,2160.3755741691434,0.32200000000007467
3701,2,950,2382.5,2160.0486223662883,0.3218000000000747
3702,2,550,2380.5,2159.613826627059,0.3216000000000747
3703,1,1500,2391.5,2159.435745140389,0.32140000000007474
3704,2,400,2328.5,2158.960863697706,0.32120000000007476
3705,0,7200,2386.0,2160.321100917431,0.3210000000000748
3706,3,-250,2314.0,2159.6708929053143,0.3208000000000748
3707,0,7600,2374.0,2161.1380798274004,0.3206000000000748
3708,1,650,2378.0,2160.730655163117,0.32040000000007485
3709,0,6600,2438.0,2161.9272237196765,0.32020000000007487
3710,0,6250,2429.0,2163.028833198599,0.3200000000000749
3711,1,1750,2444.0,2162.9175646551726,0.3198000000000749
3712,0,6700,2442.0,2164.139509830326,0.31960000000007494
3713,0,7300,2443.5,2165.522347872913,0.31940000000007496
3714,3,1000,2450.0,2165.2086137281294,0.319200000000075
3715,3,600,2385.0,2164.7874058127018,0.319000000000075
3716,0,6800,2444.5,2166.0344363734193,0.318800000000075
3717,1,550,2381.5,2165.599784830554,0.31860000000007505
3718,0,7400,2452.5,2167.0072600161334,0.31840000000007507
3719,3,950,2459.5,2166.680107526882,0.3182000000000751
3720,0,6600,2457.5,2167.871539908627,0.3180000000000751
3721,1,650,2459.0,2167.4637291778613,0.31780000000007513
3722,1,1400,2482.0,2167.2575879666933,0.31760000000007516
3723,0,6850,2557.5,2168.5150375939847,0.3174000000000752
3724,2,1150,2569.5,2168.241610738255,0.3172000000000752
3725,2,-100,2565.0,2167.632850241546,0.3170000000000752
3726,0,6800,2617.5,2168.875771397907,0.31680000000007524
3727,2,550,2607.5,2168.44152360515,0.31660000000007527
3728,2,850,2612.0,2168.0879592384017,0.3164000000000753
3729,1,300,2609.0,2167.5871313672924,0.3162000000000753
3730,2,1150,2556.0,2167.314392924149,0.31600000000007533
3731,3,200,2559.0,2166.7872454448016,0.31580000000007535
3732,1,950,2568.5,2166.461291186713,0.3156000000000754
